fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
margin,top70,12,60,20,0.986960,85.89,1.037829,14.648022
margin,top70,12,60,21,0.987240,85.62,1.040769,14.065955
margin,top70,12,60,22,0.782962,85.46,1.025318,13.643916
margin,top70,12,60,23,0.783264,85.78,1.023072,13.292823
margin,top70,12,60,24,0.529723,85.91,1.029265,13.251675
margin,top70,12,60,25,0.415966,86.06,1.023217,12.903998
margin,top70,12,60,26,0.425743,86.46,1.018354,12.987929
margin,top70,12,60,27,0.377537,86.47,1.018258,12.950877
margin,top90,1,5,1,1.970130,51.45,1.508490,18.626932
margin,top90,1,5,2,1.152157,51.84,1.314582,15.593832
margin,top90,1,5,3,0.793390,52.01,1.292301,14.739482
margin,top90,1,5,4,0.532303,53.70,1.300481,14.221192
margin,top90,1,5,5,0.353117,55.24,1.280476,13.712789
margin,top90,1,5,6,0.218129,56.52,1.290860,13.757791
margin,top90,1,5,7,0.204427,57.35,1.315175,13.656928
margin,top90,1,5,8,0.268211,55.89,1.322142,13.373047
margin,top90,1,5,9,0.161343,56.34,1.317482,13.757782
margin,top90,1,5,10,0.175649,56.37,1.305123,13.503921
margin,top90,1,5,11,0.152446,56.12,1.309611,14.166337
margin,top90,1,5,12,0.107033,56.66,1.319934,14.205684
margin,top90,1,5,13,0.113760,56.81,1.348138,14.217132
margin,top90,1,5,14,0.101419,56.93,1.343365,14.157921
margin,top90,1,5,15,0.084193,57.19,1.352251,14.187583
margin,top90,1,5,16,0.072673,57.49,1.343733,14.138584
margin,top90,1,5,17,0.088936,56.68,1.346926,14.277339
margin,top90,1,5,18,0.119939,56.92,1.345865,14.115281
margin,top90,1,5,19,0.099716,57.19,1.356519,13.974106
margin,top90,1,5,20,0.099933,57.06,1.354354,13.856503
margin,top90,1,5,21,0.068903,56.84,1.344319,13.896535
margin,top90,2,10,1,3.751406,51.45,1.508490,18.626932
margin,top90,2,10,2,2.414447,51.66,1.348541,15.347741
margin,top90,2,10,3,1.799213,52.14,1.326849,14.459797
margin,top90,2,10,4,1.555846,53.58,1.282811,13.603474
margin,top90,2,10,5,1.051361,54.02,1.248356,13.083723
margin,top90,2,10,6,0.748976,55.97,1.205501,13.151592
margin,top90,2,10,7,0.596999,56.55,1.182668,13.068063
margin,top90,2,10,8,0.449236,57.68,1.178477,13.071198
margin,top90,2,10,9,0.268245,57.35,1.173941,13.318425
margin,top90,2,10,10,0.177514,56.58,1.176998,13.371628
margin,top90,2,10,11,0.166894,56.44,1.185920,13.215916
margin,top90,2,10,12,0.107448,56.89,1.177343,13.458043
margin,top90,2,10,13,0.104397,55.90,1.214332,13.089958
margin,top90,2,10,14,0.140624,56.35,1.221206,13.069067
margin,top90,2,10,15,0.109367,55.55,1.227817,12.849979
margin,top90,2,10,16,0.103023,54.62,1.251313,13.246169
margin,top90,2,10,17,0.093175,55.22,1.243008,13.438850
margin,top90,2,10,18,0.074716,55.66,1.214609,12.956767
margin,top90,2,10,19,0.088783,55.89,1.230218,13.127599
margin,top90,2,10,20,0.099740,55.82,1.230038,13.065509
margin,top90,2,10,21,0.093024,56.08,1.244403,13.145825
margin,top90,2,10,22,0.135692,55.90,1.251403,13.351829
margin,top90,4,20,1,7.465195,51.45,1.508490,18.626932
margin,top90,4,20,2,5.217614,52.42,1.334886,15.255396
margin,top90,4,20,3,4.233105,53.67,1.302188,14.893711
margin,top90,4,20,4,3.678722,55.47,1.260021,14.074782
margin,top90,4,20,5,2.955684,57.61,1.278829,13.560875
margin,top90,4,20,6,2.334247,60.62,1.281592,13.422589
margin,top90,4,20,7,1.649051,61.78,1.272702,13.314360
margin,top90,4,20,8,1.302906,63.94,1.268422,12.510316
margin,top90,4,20,9,1.197161,63.42,1.295053,12.535847
margin,top90,4,20,10,1.001794,64.90,1.260591,12.503335
margin,top90,4,20,11,0.798707,65.55,1.259597,12.057149
margin,top90,4,20,12,0.634409,66.07,1.240500,11.539310
margin,top90,4,20,13,0.534483,67.35,1.252848,11.322818
margin,top90,4,20,14,0.492417,67.13,1.269775,11.105891
margin,top90,4,20,15,0.468390,67.88,1.288455,10.804701
margin,top90,4,20,16,0.399955,67.51,1.302574,10.644728
margin,top90,4,20,17,0.315380,67.62,1.323248,10.380457
margin,top90,4,20,18,0.252830,67.52,1.367415,10.374143
margin,top90,4,20,19,0.203651,67.83,1.357211,10.207738
margin,top90,4,20,20,0.178741,68.00,1.372427,10.091020
margin,top90,4,20,21,0.211174,68.15,1.354879,10.139673
margin,top90,4,20,22,0.168920,68.65,1.354511,10.264997
margin,top90,8,40,1,14.689119,51.45,1.508490,18.626932
margin,top90,8,40,2,11.272006,51.72,1.375579,14.892475
margin,top90,8,40,3,9.860557,53.51,1.319721,14.626747
margin,top90,8,40,4,8.421388,55.56,1.301068,13.674358
margin,top90,8,40,5,6.967574,57.75,1.248308,12.946262
margin,top90,8,40,6,6.052042,60.31,1.248796,12.796457
margin,top90,8,40,7,4.905488,62.54,1.251542,12.570903
margin,top90,8,40,8,4.422914,65.35,1.237179,12.217360
margin,top90,8,40,9,3.806095,66.18,1.216038,12.527396
margin,top90,8,40,10,3.529818,68.27,1.207583,12.469650
margin,top90,8,40,11,2.636665,69.48,1.171981,12.285282
margin,top90,8,40,12,2.171809,70.91,1.184082,12.650572
margin,top90,8,40,13,1.731493,71.50,1.156702,12.497391
margin,top90,8,40,14,1.271791,72.84,1.131322,12.556875
margin,top90,8,40,15,0.889121,73.55,1.143143,12.815805
margin,top90,8,40,16,0.717435,74.69,1.150486,12.351999
margin,top90,8,40,17,0.651618,75.63,1.152538,12.272997
margin,top90,8,40,18,0.356998,77.03,1.146336,12.188594
margin,top90,8,40,19,0.218287,77.17,1.138009,12.200555
margin,top90,8,40,20,0.271572,78.29,1.112308,12.214810
margin,top90,8,40,21,0.225211,78.33,1.109355,12.072433
margin,top90,8,40,22,0.182664,78.49,1.101673,12.330842
margin,top90,8,40,23,0.106531,78.71,1.091719,12.456883
margin,top90,8,40,24,0.118358,78.59,1.104812,12.557205
margin,top90,8,40,25,0.094560,78.39,1.107094,12.588638
margin,top90,8,40,26,0.105414,78.91,1.111747,12.576096
margin,top90,8,40,27,0.081581,79.19,1.113272,12.968425
margin,top90,8,40,28,0.088723,79.31,1.107485,12.953293
margin,top90,12,60,1,21.794408,51.45,1.508490,18.626932
margin,top90,12,60,2,16.796786,52.09,1.304305,15.127001
margin,top90,12,60,3,14.309138,54.52,1.256010,14.082991
margin,top90,12,60,4,12.324455,58.96,1.204799,13.950119
margin,top90,12,60,5,11.258001,60.66,1.148725,13.505047
margin,top90,12,60,6,10.143770,63.69,1.154334,13.970460
margin,top90,12,60,7,9.309425,65.44,1.154358,14.374905
margin,top90,12,60,8,8.879586,67.98,1.151329,14.703836
margin,top90,12,60,9,7.869612,69.95,1.162990,15.170257
margin,top90,12,60,10,7.206171,72.52,1.153522,15.529702
margin,top90,12,60,11,5.718251,76.50,1.150981,16.074084
margin,top90,12,60,12,5.351110,77.24,1.175424,16.602118
margin,top90,12,60,13,4.526375,79.57,1.212721,16.557322
margin,top90,12,60,14,3.724490,81.69,1.194354,17.148422
margin,top90,12,60,15,2.968990,82.50,1.184934,16.509701
margin,top90,12,60,16,2.852302,83.26,1.174340,16.239812
margin,top90,12,60,17,2.179344,84.24,1.154320,15.626446
margin,top90,12,60,18,1.660897,85.08,1.080135,15.411716
margin,top90,12,60,19,1.244147,85.47,1.065739,14.761145
margin,top90,12,60,20,0.959747,85.86,1.037689,14.608313
margin,top90,12,60,21,0.961507,85.58,1.047462,14.046505
margin,top90,12,60,22,0.751556,85.40,1.025769,13.412717
margin,top90,12,60,23,0.748701,85.60,1.027332,13.066668
margin,top90,12,60,24,0.502177,85.90,1.036861,13.050831
margin,top90,12,60,25,0.373354,85.59,1.023230,12.741637
margin,top90,12,60,26,0.416525,86.15,1.029203,12.827083
margin,top90,12,60,27,0.343576,85.95,1.027721,12.782712
margin,top90,12,60,28,0.353048,85.95,1.030649,12.809291
margin,top90,12,60,29,0.359820,86.27,1.023585,12.477398
margin,top90,12,60,30,0.341495,86.09,1.016713,12.536624
margin,top90,12,60,31,0.348241,85.86,1.014750,12.429816
margin,top90,12,60,32,0.310304,86.16,1.014626,12.295328
margin,top90,12,60,33,0.320605,85.95,1.015237,12.286546
margin,top90,12,60,34,0.313730,85.99,1.013698,12.320112
margin,top90,12,60,35,0.305963,86.16,1.014449,12.421252
softmax,top10,1,5,1,1.592870,51.45,1.508490,18.626932
softmax,top10,1,5,2,1.128738,51.82,1.401013,16.913551
softmax,top10,1,5,3,1.064497,52.44,1.385296,16.560489
softmax,top10,1,5,4,1.034753,52.98,1.392680,16.391290
softmax,top10,1,5,5,0.993344,52.43,1.391074,15.968112
softmax,top10,2,10,1,3.015804,51.45,1.508490,18.626932
softmax,top10,2,10,2,1.931937,50.64,1.338330,15.429679
softmax,top10,2,10,3,1.391410,52.96,1.275531,14.746159
softmax,top10,2,10,4,1.300607,51.96,1.279700,14.041469
softmax,top10,2,10,5,1.001373,53.51,1.240006,13.570241
softmax,top10,2,10,6,0.884109,53.56,1.232973,13.578457
softmax,top10,2,10,7,0.747170,54.40,1.243484,13.329978
softmax,top10,2,10,8,0.691615,55.13,1.232508,13.011381
softmax,top10,4,20,1,5.995050,51.45,1.508490,18.626932
softmax,top10,4,20,2,4.230688,51.27,1.278507,15.197190
softmax,top10,4,20,3,3.493428,51.10,1.270087,14.285898
softmax,top10,4,20,4,2.971191,54.89,1.249622,13.558961
softmax,top10,4,20,5,2.429261,56.43,1.257921,13.716480
softmax,top10,4,20,6,2.033181,57.93,1.222968,14.054577
softmax,top10,4,20,7,1.765668,59.79,1.208494,13.934627
softmax,top10,4,20,8,1.505770,61.34,1.222975,13.410461
softmax,top10,4,20,9,1.301357,61.77,1.200732,13.521209
softmax,top10,4,20,10,0.976223,61.75,1.150077,13.825759
softmax,top10,4,20,11,0.822589,61.41,1.151379,13.821811
softmax,top10,4,20,12,0.668699,63.31,1.142282,14.229763
softmax,top10,4,20,13,0.549294,63.51,1.096996,14.347585
softmax,top10,8,40,1,11.798439,51.45,1.508490,18.626932
softmax,top10,8,40,2,9.142868,52.17,1.353974,14.950773
softmax,top10,8,40,3,7.622235,52.52,1.289613,14.029983
softmax,top10,8,40,4,6.827485,53.47,1.278076,13.838096
softmax,top10,8,40,5,5.819949,56.65,1.262039,13.769779
softmax,top10,8,40,6,5.043026,58.98,1.247485,13.815686
softmax,top10,8,40,7,4.760079,62.36,1.224574,13.002389
softmax,top10,8,40,8,4.195729,63.79,1.221615,12.765757
softmax,top10,8,40,9,3.678204,65.78,1.217644,12.608819
softmax,top10,8,40,10,3.100021,67.88,1.221642,12.399770
softmax,top10,8,40,11,2.620635,69.31,1.244973,13.092172
softmax,top10,8,40,12,2.090279,69.67,1.279427,13.450963
softmax,top10,8,40,13,1.722672,71.56,1.286960,13.139858
softmax,top10,8,40,14,1.234028,72.59,1.287731,13.165290
softmax,top10,8,40,15,1.044008,72.81,1.282438,13.120587
softmax,top10,8,40,16,0.817027,73.94,1.305312,12.829552
softmax,top10,8,40,17,0.701616,74.86,1.296464,12.835420
softmax,top10,8,40,18,0.633882,75.40,1.271037,12.387920
softmax,top10,8,40,19,0.559420,76.52,1.274825,12.081286
softmax,top10,8,40,20,0.532854,77.30,1.307531,12.045672
softmax,top10,8,40,21,0.592820,77.17,1.297635,11.973749
softmax,top10,8,40,22,0.594589,77.78,1.298452,11.913701
softmax,top10,8,40,23,0.547226,77.42,1.321247,11.980654
softmax,top10,8,40,24,0.545232,78.30,1.321942,11.928089
softmax,top10,8,40,25,0.554291,77.60,1.326587,11.972653
softmax,top10,8,40,26,0.547882,77.90,1.322184,11.890878
softmax,top10,8,40,27,0.544361,77.27,1.326388,11.905248
softmax,top10,8,40,28,0.542323,77.86,1.323418,11.887561
softmax,top10,8,40,29,0.537297,78.02,1.322246,11.802418
softmax,top10,8,40,30,0.544400,77.14,1.324478,11.916282
softmax,top10,8,40,31,0.537723,77.66,1.327434,11.912796
softmax,top10,8,40,32,0.542345,77.25,1.326467,11.944635
softmax,top10,8,40,33,0.536046,77.78,1.334551,11.877426
softmax,top10,8,40,34,0.535091,77.66,1.333958,11.862410
softmax,top10,8,40,35,0.530350,78.02,1.333251,11.831645
softmax,top10,8,40,36,0.533493,77.60,1.333832,11.830723
softmax,top10,8,40,37,0.531745,77.90,1.326109,11.970667
softmax,top10,8,40,38,0.530462,78.03,1.329933,11.949824
softmax,top10,8,40,39,0.527318,78.26,1.326841,11.949394
softmax,top10,8,40,40,0.533225,78.22,1.325937,11.912615
softmax,top10,8,40,41,0.526710,78.47,1.326461,11.963965
softmax,top10,8,40,42,0.526038,78.60,1.323965,11.892991
softmax,top10,8,40,43,0.524295,78.73,1.324099,11.928576
softmax,top10,8,40,44,0.528435,78.56,1.329730,12.017272
softmax,top10,8,40,45,0.520869,78.86,1.328188,11.988426
softmax,top10,8,40,46,0.524454,78.28,1.329437,11.972606
softmax,top10,8,40,47,0.520341,78.92,1.327932,12.002454
softmax,top10,8,40,48,0.523078,78.46,1.325938,12.034286
softmax,top10,8,40,49,0.518379,78.71,1.329151,12.048524
softmax,top10,8,40,50,0.518436,78.82,1.331658,12.050717
softmax,top10,8,40,51,0.519299,78.92,1.329644,12.045368
softmax,top10,8,40,52,0.514645,79.06,1.334729,12.062476
softmax,top10,8,40,53,0.519707,78.64,1.332605,12.140614
softmax,top10,8,40,54,0.514035,79.01,1.332883,12.103819
softmax,top10,8,40,55,0.517183,79.04,1.333341,12.144790
softmax,top10,8,40,56,0.511813,79.15,1.334225,12.125304
softmax,top10,8,40,57,0.514656,78.96,1.332648,12.197379
softmax,top10,8,40,58,0.512203,79.05,1.333931,12.204459
softmax,top10,12,60,1,17.481453,51.45,1.508490,18.626932
softmax,top10,12,60,2,12.849970,52.44,1.329002,14.834294
softmax,top10,12,60,3,11.064756,55.54,1.256794,14.243738
softmax,top10,12,60,4,10.095806,56.27,1.220364,14.533696
softmax,top10,12,60,5,9.616607,57.27,1.224761,14.265877
softmax,top10,12,60,6,8.550867,60.04,1.213943,15.250067
softmax,top10,12,60,7,8.667564,61.06,1.266869,15.846331
softmax,top10,12,60,8,8.174294,62.66,1.253402,16.306572
softmax,top10,12,60,9,7.658784,64.64,1.270824,16.847751
softmax,top10,12,60,10,6.932051,66.69,1.301940,16.612002
softmax,top10,12,60,11,6.038783,70.29,1.275744,17.192288
softmax,top10,12,60,12,5.478006,72.26,1.283095,18.215320
softmax,top10,12,60,13,4.974152,74.91,1.309153,19.059812
softmax,top10,12,60,14,4.622561,76.13,1.373651,19.080660
softmax,top10,12,60,15,4.092004,78.79,1.350116,18.779244
softmax,top10,12,60,16,3.695694,79.76,1.333861,18.600238
softmax,top10,12,60,17,2.756886,81.51,1.361699,18.940577
softmax,top10,12,60,18,2.456285,82.52,1.332607,18.840487
softmax,top10,12,60,19,2.072250,83.64,1.343942,18.436337
softmax,top10,12,60,20,2.050720,84.07,1.324351,18.340736
softmax,top10,12,60,21,2.099880,83.86,1.326277,18.391611
softmax,top10,12,60,22,2.061876,84.29,1.361942,18.480155
softmax,top10,12,60,23,1.911452,85.07,1.375830,18.442671
softmax,top10,12,60,24,1.516528,85.86,1.352350,18.621887
softmax,top10,12,60,25,1.451054,86.50,1.335446,18.738604
softmax,top10,12,60,26,1.402644,86.26,1.321783,19.008414
softmax,top10,12,60,27,1.433504,86.51,1.341780,18.881182
softmax,top10,12,60,28,1.399321,86.43,1.339692,18.990606
softmax,top10,12,60,29,1.347151,85.94,1.339952,18.859234
softmax,top10,12,60,30,1.353948,86.43,1.323508,19.001438
softmax,top10,12,60,31,1.354108,86.53,1.326705,18.812177
softmax,top10,12,60,32,1.188368,86.42,1.333238,18.756687
softmax,top10,12,60,33,1.183506,86.85,1.339728,18.685467
softmax,top10,12,60,34,1.170946,87.05,1.329255,18.497681
softmax,top10,12,60,35,1.160136,87.28,1.325378,18.275314
softmax,top10,12,60,36,1.141556,87.22,1.317794,17.831373
softmax,top10,12,60,37,1.121627,86.97,1.320134,17.628447
softmax,top10,12,60,38,1.091047,86.91,1.325983,17.105194
softmax,top10,12,60,39,1.065468,86.97,1.320710,16.638764
softmax,top10,12,60,40,1.032939,86.92,1.317591,16.130422
softmax,top10,12,60,41,1.014808,86.98,1.317705,15.861362
softmax,top10,12,60,42,1.009253,86.75,1.313519,15.590741
softmax,top10,12,60,43,0.989370,86.65,1.312316,15.458808
softmax,top10,12,60,44,0.987790,86.54,1.308093,15.459255
softmax,top10,12,60,45,0.975533,86.25,1.307126,15.440525
softmax,top10,12,60,46,0.975416,85.99,1.303285,15.366004
softmax,top10,12,60,47,0.980298,86.67,1.304850,15.372481
softmax,top10,12,60,48,0.974584,86.49,1.300710,15.386769
softmax,top10,12,60,49,0.968253,86.30,1.299326,15.447842
softmax,top10,12,60,50,0.976968,86.26,1.299820,15.432436
softmax,top10,12,60,51,0.967303,86.17,1.298085,15.340933
softmax,top10,12,60,52,0.971473,86.53,1.296572,15.359597
softmax,top10,12,60,53,0.970630,85.92,1.293413,15.370469
softmax,top10,12,60,54,0.972167,86.15,1.296129,15.365100
softmax,top10,12,60,55,0.974040,85.89,1.293793,15.334685
softmax,top10,12,60,56,0.965794,85.85,1.293858,15.390751
softmax,top10,12,60,57,0.966771,86.10,1.297299,15.404599
softmax,top10,12,60,58,0.965305,86.01,1.294388,15.364924
softmax,top10,12,60,59,0.970043,85.74,1.295927,15.347861
softmax,top10,12,60,60,0.967996,85.90,1.293550,15.269202
softmax,top10,12,60,61,0.964453,86.23,1.296724,15.371975
softmax,top10,12,60,62,0.962423,85.84,1.290030,15.407614
softmax,top30,1,5,1,1.592870,51.45,1.508490,18.626932
softmax,top30,1,5,2,0.931182,52.49,1.336084,15.539425
softmax,top30,1,5,3,0.592449,51.70,1.287941,14.361869
softmax,top30,1,5,4,0.430755,53.82,1.289067,13.663554
softmax,top30,1,5,5,0.328328,53.17,1.285800,12.988908
softmax,top30,1,5,6,0.206918,53.64,1.274376,12.865613
softmax,top30,2,10,1,3.015804,51.45,1.508490,18.626932
softmax,top30,2,10,2,1.931937,50.64,1.338330,15.429679
softmax,top30,2,10,3,1.391410,52.96,1.275531,14.746159
softmax,top30,2,10,4,1.196195,52.46,1.288201,13.839174
softmax,top30,2,10,5,0.871009,54.73,1.239071,13.538485
softmax,top30,2,10,6,0.753746,54.78,1.232039,13.546701
softmax,top30,2,10,7,0.549841,56.06,1.242419,13.291564
softmax,top30,2,10,8,0.422661,56.69,1.221418,12.267735
softmax,top30,2,10,9,0.352015,56.74,1.202058,12.587228
softmax,top30,2,10,10,0.338236,56.62,1.183927,12.818257
softmax,top30,2,10,11,0.322249,57.01,1.178822,12.948994
softmax,top30,4,20,1,5.995050,51.45,1.508490,18.626932
softmax,top30,4,20,2,4.230688,51.27,1.278507,15.197190
softmax,top30,4,20,3,3.493428,51.10,1.270087,14.285898
softmax,top30,4,20,4,2.971191,54.89,1.249622,13.558961
softmax,top30,4,20,5,2.429261,56.43,1.257921,13.716480
softmax,top30,4,20,6,2.033181,57.93,1.222968,14.054577
softmax,top30,4,20,7,1.657823,60.24,1.202948,13.901205
softmax,top30,4,20,8,1.341092,61.34,1.205769,13.299393
softmax,top30,4,20,9,1.136679,61.77,1.183527,13.410141
softmax,top30,4,20,10,0.811545,61.75,1.132871,13.714691
softmax,top30,4,20,11,0.633664,61.18,1.126723,13.630830
softmax,top30,4,20,12,0.479774,63.08,1.117625,14.038781
softmax,top30,4,20,13,0.330855,63.31,1.061289,14.004601
softmax,top30,4,20,14,0.279240,62.91,1.066632,13.800565
softmax,top30,4,20,15,0.277422,62.80,1.066379,13.830270
softmax,top30,4,20,16,0.239867,63.02,1.063533,13.697518
softmax,top30,8,40,1,11.798439,51.45,1.508490,18.626932
softmax,top30,8,40,2,9.142868,52.17,1.353974,14.950773
softmax,top30,8,40,3,7.622235,52.52,1.289613,14.029983
softmax,top30,8,40,4,6.827485,53.47,1.278076,13.838096
softmax,top30,8,40,5,5.819949,56.65,1.262039,13.769779
softmax,top30,8,40,6,5.043026,58.98,1.247485,13.815686
softmax,top30,8,40,7,4.760079,62.36,1.224574,13.002389
softmax,top30,8,40,8,4.195729,63.79,1.221615,12.765757
softmax,top30,8,40,9,3.678204,65.78,1.217644,12.608819
softmax,top30,8,40,10,3.100021,67.88,1.221642,12.399770
softmax,top30,8,40,11,2.620635,69.31,1.244973,13.092172
softmax,top30,8,40,12,2.090279,69.67,1.279427,13.450963
softmax,top30,8,40,13,1.722672,71.56,1.286960,13.139858
softmax,top30,8,40,14,1.234028,72.59,1.287731,13.165290
softmax,top30,8,40,15,1.015548,72.94,1.286877,13.156177
softmax,top30,8,40,16,0.788567,74.07,1.309751,12.865142
softmax,top30,8,40,17,0.673157,74.99,1.300904,12.871010
softmax,top30,8,40,18,0.605423,75.53,1.275477,12.423511
softmax,top30,8,40,19,0.475377,76.89,1.273894,12.216625
softmax,top30,8,40,20,0.479489,77.10,1.322597,12.145794
softmax,top30,8,40,21,0.525954,77.46,1.316134,12.273887
softmax,top30,8,40,22,0.499313,78.15,1.316557,12.516297
softmax,top30,8,40,23,0.428871,77.57,1.336545,12.278838
softmax,top30,8,40,24,0.403366,78.83,1.360197,12.345311
softmax,top30,8,40,25,0.461429,78.10,1.372630,12.414234
softmax,top30,8,40,26,0.389046,78.38,1.392648,12.280105
softmax,top30,8,40,27,0.378934,77.74,1.389161,12.227514
softmax,top30,8,40,28,0.376896,78.33,1.386192,12.209827
softmax,top30,8,40,29,0.371870,78.49,1.385019,12.124684
softmax,top30,8,40,30,0.378974,77.61,1.387252,12.238548
softmax,top30,8,40,31,0.372296,78.13,1.390208,12.235062
softmax,top30,8,40,32,0.376919,77.72,1.389241,12.266902
softmax,top30,8,40,33,0.370620,78.25,1.397325,12.199692
softmax,top30,8,40,34,0.369665,78.13,1.396732,12.184676
softmax,top30,8,40,35,0.364923,78.49,1.396024,12.153911
softmax,top30,8,40,36,0.368066,78.07,1.396606,12.152989
softmax,top30,8,40,37,0.366319,78.37,1.388883,12.292934
softmax,top30,8,40,38,0.365035,78.50,1.392707,12.272090
softmax,top30,8,40,39,0.361892,78.73,1.389615,12.271661
softmax,top30,8,40,40,0.367798,78.69,1.388711,12.234881
softmax,top30,8,40,41,0.361283,78.94,1.389235,12.286231
softmax,top30,8,40,42,0.360612,79.07,1.386739,12.215257
softmax,top30,8,40,43,0.358868,79.20,1.386873,12.250842
softmax,top30,8,40,44,0.363008,79.03,1.392504,12.339538
softmax,top30,8,40,45,0.355442,79.33,1.390961,12.310692
softmax,top30,8,40,46,0.359027,78.75,1.392211,12.294872
softmax,top30,8,40,47,0.354915,79.39,1.390706,12.324720
softmax,top30,8,40,48,0.357651,78.93,1.388712,12.356552
softmax,top30,8,40,49,0.352953,79.18,1.391925,12.370790
softmax,top30,8,40,50,0.353009,79.29,1.394432,12.372984
softmax,top30,8,40,51,0.353872,79.39,1.392417,12.367635
softmax,top30,8,40,52,0.349218,79.53,1.397503,12.384742
