fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
margin,top70,1,5,7,0.569322,53.27,1.697082,20.198515
margin,top70,1,5,8,0.521371,53.52,1.709916,20.537715
margin,top70,1,5,9,0.469947,53.36,1.711415,20.516795
margin,top70,2,10,1,3.751406,51.45,1.508490,18.626932
margin,top70,2,10,2,3.062190,50.62,1.520560,17.707013
margin,top70,2,10,3,2.482295,52.82,1.538081,17.639203
margin,top70,2,10,4,2.394558,53.13,1.562752,18.435854
margin,top70,2,10,5,1.890734,54.51,1.640951,18.988745
margin,top70,2,10,6,1.479506,55.96,1.700823,19.516048
margin,top70,2,10,7,1.096553,57.74,1.789070,20.236376
margin,top70,2,10,8,0.864687,57.67,1.739377,20.602455
margin,top70,2,10,9,0.869499,57.46,1.722192,20.996231
margin,top70,2,10,10,0.833474,57.66,1.720441,21.092736
margin,top70,2,10,11,0.675460,58.53,1.731183,21.030822
margin,top70,2,10,12,0.667008,57.76,1.724722,21.021804
margin,top70,2,10,13,0.676277,58.09,1.715208,20.974281
margin,top70,2,10,14,0.579321,58.49,1.728510,21.007554
margin,top70,4,20,1,7.465195,51.45,1.508490,18.626932
margin,top70,4,20,2,6.604012,52.49,1.520712,18.272210
margin,top70,4,20,3,5.661089,52.42,1.570999,18.778664
margin,top70,4,20,4,5.539497,53.01,1.562997,18.941354
margin,top70,4,20,5,5.132783,53.92,1.568496,19.516428
margin,top70,4,20,6,4.895969,54.53,1.571683,19.493911
margin,top70,4,20,7,4.249200,55.56,1.620098,19.999211
margin,top70,4,20,8,4.273289,56.15,1.610020,20.679882
margin,top70,4,20,9,3.558794,57.76,1.654877,21.139089
margin,top70,4,20,10,3.012660,58.03,1.672781,21.136284
margin,top70,4,20,11,2.176909,58.96,1.704868,20.900742
margin,top70,4,20,12,1.836677,59.61,1.748549,20.831214
margin,top70,4,20,13,1.711436,59.75,1.737796,21.032322
margin,top70,4,20,14,1.457718,61.96,1.739534,21.568324
margin,top70,4,20,15,1.449231,62.17,1.795502,21.798761
margin,top70,4,20,16,1.067686,62.24,1.815283,22.027001
margin,top70,4,20,17,1.002194,62.37,1.802369,21.925526
margin,top70,4,20,18,0.872547,62.39,1.812202,22.575321
margin,top70,4,20,19,0.814382,62.13,1.801021,22.737720
margin,top70,4,20,20,0.749322,63.13,1.768356,22.892760
margin,top70,4,20,21,0.561381,62.87,1.767979,22.898329
margin,top70,4,20,22,0.425101,63.54,1.759816,23.003967
margin,top70,8,40,1,14.689119,51.45,1.508490,18.626932
margin,top70,8,40,2,13.314420,51.11,1.526827,18.514293
margin,top70,8,40,3,12.393124,53.41,1.551458,18.551805
margin,top70,8,40,4,11.458683,55.32,1.565213,18.416214
margin,top70,8,40,5,10.442102,56.03,1.636255,18.798871
margin,top70,8,40,6,9.806526,58.11,1.682482,18.655595
margin,top70,8,40,7,9.344889,58.85,1.732068,18.628650
margin,top70,8,40,8,8.039655,61.41,1.675669,19.511763
margin,top70,8,40,9,7.004845,64.32,1.750460,19.224836
margin,top70,8,40,10,6.830746,64.65,1.765098,18.655418
margin,top70,8,40,11,5.618409,66.15,1.777091,18.527722
margin,top70,8,40,12,4.995603,68.00,1.789796,18.922822
margin,top70,8,40,13,3.874585,69.24,1.780853,19.354086
margin,top70,8,40,14,3.279383,70.25,1.793766,19.508426
margin,top70,8,40,15,2.924368,70.71,1.818275,19.734447
margin,top70,8,40,16,2.777935,71.55,1.817455,19.697784
margin,top70,8,40,17,2.218610,72.54,1.847129,20.714714
margin,top70,8,40,18,2.144255,71.39,1.847793,21.127115
margin,top70,8,40,19,1.849981,72.01,1.832495,21.523911
margin,top70,8,40,20,1.328532,72.62,1.806011,21.943445
margin,top70,8,40,21,1.173787,72.32,1.795604,21.656755
margin,top70,8,40,22,1.268174,71.93,1.779583,21.829442
margin,top70,8,40,23,1.165419,71.92,1.760488,21.632243
margin,top70,8,40,24,1.128177,71.93,1.775473,21.597398
margin,top70,8,40,25,1.066902,71.85,1.769544,21.436806
margin,top70,12,60,1,21.794408,51.45,1.508490,18.626932
margin,top70,12,60,2,20.353821,53.01,1.541133,18.002705
margin,top70,12,60,3,18.822999,53.88,1.553382,18.453989
margin,top70,12,60,4,18.121164,55.05,1.568325,18.689124
margin,top70,12,60,5,18.010954,56.16,1.571437,19.197040
margin,top70,12,60,6,17.091937,55.96,1.600843,19.325072
margin,top70,12,60,7,16.479099,57.14,1.597511,18.965300
margin,top70,12,60,8,15.315723,59.01,1.646939,19.115654
margin,top70,12,60,9,14.174961,59.37,1.639604,19.967240
margin,top70,12,60,10,13.323728,62.83,1.574858,20.317476
margin,top70,12,60,11,12.093927,65.00,1.559298,20.530722
margin,top70,12,60,12,11.103984,66.61,1.621827,21.167713
margin,top70,12,60,13,9.727606,69.31,1.606927,21.234765
margin,top70,12,60,14,8.750023,71.70,1.634407,21.452556
margin,top70,12,60,15,7.867079,73.45,1.607787,21.463407
margin,top70,12,60,16,6.729310,73.63,1.614528,21.736643
margin,top70,12,60,17,6.579044,74.93,1.631394,21.320520
margin,top70,12,60,18,5.911440,76.04,1.658058,20.708580
margin,top70,12,60,19,5.681743,77.05,1.674070,20.510551
margin,top70,12,60,20,5.193495,78.37,1.678275,20.162281
margin,top70,12,60,21,4.428035,79.85,1.693388,19.065190
margin,top70,12,60,22,3.810259,80.98,1.709903,18.826928
margin,top70,12,60,23,3.266402,81.60,1.712283,18.405196
margin,top70,12,60,24,2.579263,81.81,1.707257,18.185155
margin,top70,12,60,25,2.280124,82.18,1.655152,18.317879
margin,top70,12,60,26,2.148484,82.76,1.672232,18.586208
margin,top70,12,60,27,1.855040,83.66,1.633186,18.856282
margin,top70,12,60,28,1.469912,84.13,1.648395,19.000854
margin,top70,12,60,29,1.392415,83.73,1.631772,18.958776
margin,top70,12,60,30,1.247518,84.19,1.626244,18.895865
margin,top70,12,60,31,1.092338,83.88,1.634863,18.974486
margin,top70,12,60,32,1.094859,83.63,1.646061,18.866098
margin,top70,12,60,33,1.066098,84.36,1.656911,19.007824
margin,top70,12,60,34,0.956152,84.21,1.618527,19.156030
margin,top70,12,60,35,1.015168,84.59,1.618864,18.734967
margin,top70,12,60,36,1.119962,84.75,1.597826,18.907211
margin,top70,12,60,37,1.029909,84.90,1.625890,18.683792
margin,top70,12,60,38,0.939842,85.17,1.637325,18.735322
margin,top70,12,60,39,0.925484,85.33,1.646095,18.513511
margin,top70,12,60,40,1.133158,85.21,1.632009,18.417143
margin,top70,12,60,41,1.001860,85.61,1.625291,18.411314
margin,top70,12,60,42,0.892148,85.58,1.614994,18.284814
margin,top70,12,60,43,0.970766,85.68,1.610887,18.163223
margin,top70,12,60,44,0.890269,85.95,1.611305,17.957185
margin,top70,12,60,45,0.791155,85.93,1.592545,17.763595
margin,top70,12,60,46,0.724878,85.72,1.602001,17.605474
margin,top70,12,60,47,0.772320,85.55,1.614298,17.392069
margin,top90,1,5,1,1.970130,51.45,1.508490,18.626932
margin,top90,1,5,2,1.534025,51.45,1.588225,18.422958
margin,top90,1,5,3,1.007255,53.43,1.591332,19.214404
margin,top90,1,5,4,0.842613,53.44,1.651786,19.390475
margin,top90,1,5,5,0.705981,53.13,1.648119,20.011162
margin,top90,1,5,6,0.570198,54.42,1.695650,20.050746
margin,top90,1,5,7,0.412545,54.92,1.720924,20.580062
margin,top90,1,5,8,0.564039,54.77,1.701869,20.728041
margin,top90,1,5,9,0.605512,55.13,1.646410,20.957093
margin,top90,1,5,10,0.476890,55.84,1.666009,21.418915
margin,top90,1,5,11,0.421297,54.81,1.668430,21.764393
margin,top90,1,5,12,0.538703,55.80,1.702472,22.250633
margin,top90,1,5,13,0.456948,56.69,1.710476,21.820724
margin,top90,1,5,14,0.336835,57.36,1.685898,22.037564
margin,top90,1,5,15,0.307508,57.69,1.715849,21.972131
margin,top90,1,5,16,0.249086,56.79,1.724185,21.671145
margin,top90,1,5,17,0.297841,56.94,1.711713,21.930792
margin,top90,1,5,18,0.231722,56.10,1.679721,21.983150
margin,top90,1,5,19,0.191783,56.45,1.645538,21.879135
margin,top90,1,5,20,0.231523,56.26,1.637004,22.198962
margin,top90,1,5,21,0.168365,56.60,1.652778,22.047572
margin,top90,1,5,22,0.156633,56.47,1.650773,22.210031
margin,top90,2,10,1,3.751406,51.45,1.508490,18.626932
margin,top90,2,10,2,3.195915,50.25,1.528124,18.074071
margin,top90,2,10,3,2.653853,52.10,1.563484,18.901278
margin,top90,2,10,4,1.983992,54.66,1.627234,18.613164
margin,top90,2,10,5,1.662017,54.67,1.693253,18.754583
margin,top90,2,10,6,1.773387,55.01,1.692227,19.198080
margin,top90,2,10,7,1.440264,55.21,1.739658,18.360814
margin,top90,2,10,8,1.002719,58.19,1.870078,18.111843
margin,top90,2,10,9,0.918681,58.49,1.872916,17.659870
margin,top90,2,10,10,0.653936,59.60,1.898109,17.633960
margin,top90,2,10,11,0.814879,58.84,1.934922,17.601528
margin,top90,2,10,12,0.515848,59.42,1.996904,17.230854
margin,top90,2,10,13,0.410597,59.80,1.986916,17.823692
margin,top90,2,10,14,0.551176,59.80,1.944054,17.565654
margin,top90,2,10,15,0.407507,59.56,1.947973,17.894416
margin,top90,2,10,16,0.377316,60.24,2.000588,17.605996
margin,top90,2,10,17,0.227134,61.02,2.047823,17.666045
margin,top90,2,10,18,0.302350,61.15,2.059536,17.477171
margin,top90,2,10,19,0.342326,60.99,2.091629,17.486129
margin,top90,2,10,20,0.379947,61.33,2.112757,17.350027
margin,top90,2,10,21,0.383949,61.29,2.128238,18.115549
margin,top90,2,10,22,0.284589,62.06,2.130115,17.547335
margin,top90,4,20,1,7.465195,51.45,1.508490,18.626932
margin,top90,4,20,2,6.532396,51.48,1.472370,18.299505
margin,top90,4,20,3,5.639168,52.72,1.549007,18.145326
margin,top90,4,20,4,5.228110,53.57,1.575555,18.833886
margin,top90,4,20,5,4.968559,53.08,1.581938,18.563600
margin,top90,4,20,6,4.370449,55.31,1.648491,19.095829
margin,top90,4,20,7,3.800541,56.27,1.693532,19.666549
margin,top90,4,20,8,2.877418,57.23,1.743143,19.848612
margin,top90,4,20,9,2.678929,57.83,1.723351,20.774889
margin,top90,4,20,10,2.555036,58.62,1.739367,20.571434
margin,top90,4,20,11,1.966797,58.72,1.717240,20.565470
margin,top90,4,20,12,1.588633,59.21,1.736463,21.385076
margin,top90,4,20,13,1.079712,59.31,1.717152,21.623575
margin,top90,4,20,14,1.038065,60.12,1.684320,21.572253
margin,top90,4,20,15,0.713761,60.24,1.690072,22.059932
margin,top90,4,20,16,0.657159,59.71,1.711512,22.297735
margin,top90,4,20,17,0.576718,59.78,1.712668,22.291594
margin,top90,4,20,18,0.481362,60.77,1.689892,22.443324
margin,top90,4,20,19,0.764651,60.49,1.687164,22.132816
margin,top90,4,20,20,0.564923,61.48,1.694361,22.110801
margin,top90,4,20,21,0.570550,61.54,1.707851,22.455249
margin,top90,4,20,22,0.442280,62.26,1.727017,22.819621
margin,top90,8,40,1,14.689119,51.45,1.508490,18.626932
margin,top90,8,40,2,13.841133,50.96,1.530113,18.149598
margin,top90,8,40,3,12.387768,54.84,1.578556,17.846425
margin,top90,8,40,4,11.817853,54.20,1.637561,17.833343
margin,top90,8,40,5,11.035222,53.36,1.676889,17.775551
margin,top90,8,40,6,10.343353,55.29,1.694638,19.330162
margin,top90,8,40,7,9.380362,56.14,1.711304,19.352010
margin,top90,8,40,8,8.379457,59.53,1.689496,19.255591
margin,top90,8,40,9,7.786609,61.33,1.725526,19.602543
margin,top90,8,40,10,7.335280,61.92,1.715019,19.456660
margin,top90,8,40,11,6.754073,62.65,1.740355,19.584960
margin,top90,8,40,12,6.353641,64.59,1.748167,20.326541
margin,top90,8,40,13,6.168624,65.17,1.746155,20.885198
margin,top90,8,40,14,5.495871,66.54,1.757702,21.672933
margin,top90,8,40,15,4.539106,68.60,1.731724,22.452056
margin,top90,8,40,16,3.887810,69.89,1.707610,22.980950
margin,top90,8,40,17,3.253094,72.80,1.725781,23.489835
margin,top90,8,40,18,2.784727,73.36,1.724243,22.859481
margin,top90,8,40,19,2.177897,74.32,1.713845,22.563430
margin,top90,8,40,20,1.980449,75.05,1.697405,22.179980
margin,top90,8,40,21,1.905810,75.00,1.731472,22.343797
margin,top90,8,40,22,1.757324,75.34,1.709725,22.247542
margin,top90,8,40,23,1.542144,76.52,1.730948,22.242982
margin,top90,8,40,24,1.459865,76.45,1.763431,22.134804
margin,top90,8,40,25,1.213324,77.19,1.749949,22.315324
margin,top90,8,40,26,1.207631,76.80,1.770277,22.943248
margin,top90,8,40,27,1.103301,77.34,1.775620,22.989691
margin,top90,8,40,28,1.232632,76.79,1.768016,23.118807
margin,top90,8,40,29,0.970512,78.05,1.788074,22.782816
margin,top90,8,40,30,0.976474,78.29,1.771973,22.711397
margin,top90,8,40,31,0.886103,77.51,1.786271,22.783775
margin,top90,8,40,32,0.822578,77.93,1.769714,22.966720
margin,top90,8,40,33,0.815859,77.90,1.785666,23.114880
margin,top90,8,40,34,0.813471,77.61,1.778119,23.198884
margin,top90,12,60,1,21.794408,51.45,1.508490,18.626932
margin,top90,12,60,2,20.229067,52.05,1.506885,17.803829
margin,top90,12,60,3,19.906723,54.03,1.572037,17.935308
margin,top90,12,60,4,18.755807,55.97,1.604900,18.301625
margin,top90,12,60,5,18.094193,57.26,1.588551,18.437855
margin,top90,12,60,6,16.462397,59.24,1.558143,19.079679
margin,top90,12,60,7,15.239147,61.80,1.611803,18.738270
margin,top90,12,60,8,13.799142,64.21,1.596962,18.626130
margin,top90,12,60,9,12.889737,66.57,1.635471,18.224702
margin,top90,12,60,10,11.791869,69.85,1.649349,18.129824
margin,top90,12,60,11,10.025015,71.07,1.661433,17.678432
margin,top90,12,60,12,8.823471,72.63,1.615991,17.743459
margin,top90,12,60,13,7.668887,74.06,1.584710,17.819295
margin,top90,12,60,14,7.256657,75.13,1.556255,17.294540
margin,top90,12,60,15,6.738329,75.44,1.550343,18.041735
margin,top90,12,60,16,5.888148,77.53,1.578133,17.749003
margin,top90,12,60,17,5.636075,80.39,1.608332,17.277007
margin,top90,12,60,18,5.347265,79.98,1.647340,17.632158
margin,top90,12,60,19,4.940708,80.80,1.664029,17.954247
margin,top90,12,60,20,4.890772,81.15,1.655006,17.554488
margin,top90,12,60,21,3.951120,83.10,1.671344,16.946610
margin,top90,12,60,22,3.682471,83.51,1.704784,16.845402
margin,top90,12,60,23,3.723310,83.81,1.677861,16.669961
margin,top90,12,60,24,3.381457,84.36,1.683494,16.959015
margin,top90,12,60,25,3.010689,84.75,1.679376,16.977965
margin,top90,12,60,26,2.988428,85.52,1.679543,16.942740
margin,top90,12,60,27,2.698991,85.73,1.678338,16.734004
margin,top90,12,60,28,2.441167,86.28,1.637990,16.862878
margin,top90,12,60,29,2.431014,85.98,1.646767,16.645062
margin,top90,12,60,30,2.113039,86.95,1.649627,16.126489
margin,top90,12,60,31,1.881355,86.98,1.621614,15.998911
margin,top90,12,60,32,1.764554,87.12,1.639422,16.179121
margin,top90,12,60,33,1.602876,86.62,1.601722,16.246448
margin,top90,12,60,34,1.381586,86.83,1.616950,16.261699
margin,top90,12,60,35,1.564960,86.49,1.616669,16.408502
margin,top90,12,60,36,1.547115,86.66,1.612594,16.425085
margin,top90,12,60,37,1.528448,86.84,1.626708,16.480830
softmax,top10,1,5,1,1.592870,51.45,1.508490,18.626932
softmax,top10,1,5,2,1.239390,51.51,1.528857,18.157321
softmax,top10,2,10,1,3.015804,51.45,1.508490,18.626932
softmax,top10,2,10,2,2.458558,50.09,1.518165,17.841500
softmax,top10,2,10,3,2.301466,50.78,1.565834,18.320707
softmax,top10,2,10,4,2.263111,52.24,1.593024,18.936526
softmax,top10,2,10,5,1.906368,53.42,1.587549,19.385025
softmax,top10,2,10,6,1.709542,53.73,1.562198,18.826035
softmax,top10,2,10,7,1.570902,54.06,1.603845,18.665225
softmax,top10,2,10,8,1.656545,53.69,1.581917,19.128637
softmax,top10,2,10,9,1.486216,54.10,1.603560,19.094571
softmax,top10,2,10,10,1.563448,53.62,1.556593,19.185492
softmax,top10,2,10,11,1.480562,54.44,1.568596,19.214639
softmax,top10,4,20,1,5.995050,51.45,1.508490,18.626932
softmax,top10,4,20,2,5.376007,51.03,1.490387,17.851582
softmax,top10,4,20,3,5.054740,52.31,1.556688,18.436270
softmax,top10,4,20,4,4.535460,54.25,1.636688,18.824288
softmax,top10,4,20,5,4.005783,54.48,1.674013,19.323523
softmax,top10,4,20,6,3.736130,55.37,1.677790,19.640668
softmax,top10,4,20,7,3.320860,55.31,1.738814,19.457088
softmax,top10,4,20,8,2.623709,57.36,1.762155,19.450007
softmax,top10,4,20,9,2.325795,59.68,1.755829,20.027891
softmax,top10,4,20,10,2.114814,60.65,1.766024,19.390327
softmax,top10,4,20,11,2.217856,59.54,1.758177,19.451028
softmax,top10,4,20,12,2.019209,59.50,1.745136,19.440467
softmax,top10,4,20,13,2.079756,59.41,1.753814,19.305599
softmax,top10,4,20,14,2.009951,59.83,1.744750,19.224268
softmax,top10,4,20,15,1.987893,59.82,1.736179,19.369127
softmax,top10,4,20,16,1.973370,59.44,1.745909,19.119032
softmax,top10,4,20,17,1.904345,59.73,1.726401,19.167049
softmax,top10,8,40,1,11.798439,51.45,1.508490,18.626932
softmax,top10,8,40,2,10.561100,52.23,1.511060,18.053536
softmax,top10,8,40,3,10.324514,53.04,1.535148,18.772564
softmax,top10,8,40,4,9.206194,54.52,1.552900,18.591850
softmax,top10,8,40,5,8.564490,54.81,1.563638,18.406862
softmax,top10,8,40,6,8.786600,54.80,1.556564,18.669792
softmax,top10,8,40,7,7.616588,57.55,1.638774,19.305839
softmax,top10,8,40,8,6.565326,59.74,1.675956,19.726112
softmax,top10,8,40,9,6.387406,62.11,1.695147,19.781961
softmax,top10,8,40,10,5.585606,63.67,1.691242,20.487916
softmax,top10,8,40,11,4.609400,66.07,1.755819,20.930988
softmax,top10,8,40,12,4.149611,67.70,1.764006,21.664352
softmax,top10,8,40,13,3.464240,68.76,1.807323,22.647574
softmax,top10,8,40,14,2.767152,70.55,1.756503,22.938551
softmax,top10,8,40,15,2.224289,71.57,1.718621,23.271509
softmax,top10,8,40,16,2.081561,72.21,1.700463,23.511954
softmax,top10,8,40,17,2.000541,72.46,1.695738,23.608106
softmax,top10,8,40,18,1.854992,72.72,1.687855,23.490649
softmax,top10,8,40,19,1.847232,73.01,1.689717,23.529801
softmax,top10,8,40,20,1.813312,72.78,1.698830,23.399955
softmax,top10,8,40,21,1.723207,72.83,1.692162,23.376990
softmax,top10,8,40,22,1.631556,73.52,1.703731,23.404619
softmax,top10,8,40,23,1.629768,73.25,1.716999,23.432976
softmax,top10,8,40,24,1.631662,73.37,1.715256,23.181713
softmax,top10,8,40,25,1.589811,73.41,1.712566,23.339873
softmax,top10,12,60,1,17.481453,51.45,1.508490,18.626932
softmax,top10,12,60,2,16.423598,51.59,1.538367,18.338503
softmax,top10,12,60,3,16.060707,54.59,1.567689,17.982408
softmax,top10,12,60,4,13.666687,57.73,1.590562,17.909187
softmax,top10,12,60,5,13.370487,56.99,1.602760,18.578228
softmax,top10,12,60,6,12.463473,59.42,1.648952,19.234417
softmax,top10,12,60,7,11.621630,60.14,1.623268,20.247354
softmax,top10,12,60,8,11.154367,60.91,1.648268,21.269216
softmax,top10,12,60,9,10.210594,63.29,1.653168,21.793100
softmax,top10,12,60,10,9.279406,65.64,1.658190,22.145686
softmax,top10,12,60,11,8.591643,67.27,1.603198,22.677145
softmax,top10,12,60,12,7.812828,69.42,1.617813,23.126116
softmax,top10,12,60,13,7.535127,70.76,1.615715,23.283340
softmax,top10,12,60,14,6.884119,72.84,1.675105,23.081325
softmax,top10,12,60,15,5.971961,74.74,1.696944,23.066385
softmax,top10,12,60,16,5.634157,75.99,1.692867,22.800099
softmax,top10,12,60,17,5.511894,77.24,1.658341,22.473454
softmax,top10,12,60,18,4.844962,78.19,1.672797,22.295882
softmax,top10,12,60,19,4.572220,79.38,1.644439,21.968371
softmax,top10,12,60,20,4.317320,79.62,1.642096,21.766440
softmax,top10,12,60,21,3.703518,80.65,1.659758,21.917791
softmax,top10,12,60,22,3.704748,81.54,1.708079,22.144399
softmax,top10,12,60,23,3.690170,81.60,1.764045,21.538444
softmax,top10,12,60,24,3.260158,82.76,1.790031,21.576558
softmax,top10,12,60,25,3.066601,82.34,1.776122,21.577804
softmax,top10,12,60,26,3.030605,82.71,1.807016,21.392934
softmax,top10,12,60,27,2.996618,82.95,1.793737,21.273331
softmax,top10,12,60,28,3.004322,82.71,1.799689,21.278404
softmax,top10,12,60,29,2.939607,83.14,1.763295,21.333765
softmax,top10,12,60,30,2.687284,83.42,1.756128,21.385033
softmax,top10,12,60,31,2.625398,83.68,1.764020,21.488406
softmax,top10,12,60,32,2.711732,83.66,1.734255,21.615302
softmax,top10,12,60,33,2.718837,83.85,1.738983,21.634164
softmax,top10,12,60,34,2.653890,83.92,1.745275,21.727043
softmax,top10,12,60,35,2.613141,84.26,1.742801,21.694571
softmax,top10,12,60,36,2.559079,84.57,1.751109,21.632700
softmax,top30,1,5,1,1.592870,51.45,1.508490,18.626932
softmax,top30,1,5,2,1.094536,52.02,1.558198,18.204557
softmax,top30,1,5,3,0.973155,51.95,1.591863,18.916943
softmax,top30,1,5,4,0.762055,54.04,1.590791,19.097824
softmax,top30,1,5,5,0.690021,54.14,1.652919,19.707201
softmax,top30,1,5,6,0.708530,54.14,1.638867,19.834255
softmax,top30,2,10,1,3.015804,51.45,1.508490,18.626932
softmax,top30,2,10,2,2.465096,50.44,1.502803,17.590367
softmax,top30,2,10,3,2.159220,50.57,1.506307,18.925979
softmax,top30,2,10,4,1.593109,51.02,1.600601,20.209238
softmax,top30,2,10,5,1.740611,52.48,1.614194,20.260300
softmax,top30,2,10,6,1.489711,53.43,1.627365,20.485332
softmax,top30,2,10,7,1.234050,55.08,1.624475,20.630317
softmax,top30,2,10,8,1.067259,56.78,1.616330,20.687393
softmax,top30,2,10,9,0.833906,57.00,1.589130,20.373329
softmax,top30,2,10,10,0.728630,57.47,1.598771,20.118260
softmax,top30,2,10,11,0.722474,57.38,1.607633,20.075116
softmax,top30,4,20,1,5.995050,51.45,1.508490,18.626932
softmax,top30,4,20,2,5.759574,50.47,1.509308,18.670359
softmax,top30,4,20,3,4.595076,52.33,1.573966,18.622344
softmax,top30,4,20,4,4.205637,51.07,1.612988,18.304545
softmax,top30,4,20,5,3.814880,54.38,1.635299,17.907128
softmax,top30,4,20,6,3.422897,55.33,1.635987,18.932467
softmax,top30,4,20,7,3.166958,55.63,1.613806,18.537094
softmax,top30,4,20,8,2.768516,55.82,1.655294,19.094690
softmax,top30,4,20,9,2.853124,57.74,1.632097,19.941121
softmax,top30,4,20,10,2.169381,60.32,1.618503,21.185947
softmax,top30,4,20,11,1.938453,62.45,1.628844,21.297877
softmax,top30,4,20,12,1.702547,63.25,1.626625,22.192385
